0.0	-0.28720180514289545	-0.521280914378151	0.040524959770851084	0.04396040043207586
1.0	-0.20070139443778354	-0.7408902539284491	0.05056917177352954	0.04443405880701649
2.0	-0.19364882636036093	-0.739501287979527	0.025909501729248486	0.04759041268106205
3.0	-0.18684555109804551	-0.26534602817058595	0.047026406037418894	0.13496899926689254
4.0	-0.24603775849577014	-0.3951076648671803	0.0005560582018328972	0.005320054754381111
5.0	-0.2866114171156443	-0.2676124854338489	0.0008311459047354403	0.06935934688436805
6.0	-0.33932107265499567	-0.11145560618225103	0.004522979738579371	0.08454453452615851
7.0	-0.3727216626798428	0.18266466144708596	0.005712916351252312	0.03339262361838814
8.0	-0.2671882037902491	0.5383586356272216	0.04829556139435639	0.005558263059928437
9.0	-0.19855523794109348	0.5587286545246942	0.035003327045089405	0.017459248743878
10.0	-0.14652739104794313	0.5067477018818606	0.024247389651318722	0.035190214377740434
11.0	-0.008525784181541601	0.4313183132582721	0.006945381716160198	0.04559017131845352
12.0	0.09203669468742419	0.6240228101370368	0.013938498485983022	0.03219476111652627
13.0	0.21913011317280331	0.47595633720920955	0.0030728683242197347	0.041408684032655754
14.0	0.34733227094517893	0.40308134870438916	0.04348470799970404	0.07666303615338908
15.0	0.3400607384739658	0.30962313806508585	0.011239418697441283	0.09526195686758211
16.0	0.29671808642737857	0.10832455457577161	0.0526217998350919	0.0011612844665681672
17.0	0.4009290787665055	0.02971806464733535	0.0654157161668777	0.00033779882912714123
18.0	0.43779847529716054	0.008275862691572936	0.09408192303401941	0.03166792087567723
19.0	0.1493261141671778	-0.17945330169648285	0.10575970279430673	0.010315047465347178
20.0	0.2208428466078325	-0.2675891985395761	0.06278661606653234	0.0031437746258088793
21.0	0.16911114403777927	-0.33055310109489205	0.0064189930944742336	0.026390809969818983
22.0	0.08653135621285434	-0.12965827416046083	0.040008653496499194	0.05907589701546684
23.0	0.04664238861657629	-0.25048451118510934	0.005649599857656579	0.006760946353752573
24.0	0.013155427625947853	-0.26637760361740637	0.024230845499065838	0.0014255946470149538
25.0	-0.11284813870369241	-0.38426033494213896	0.04691055978937328	0.058952921317352996
26.0	-0.18313014584396678	-0.3030924401941061	0.0065298080420957815	0.07895827499389166
27.0	-0.11206125615161586	-0.28105563814752366	0.021429983210752228	0.014045086509112176
28.0	-0.21569685861197796	-0.3159606291651998	0.03419704339289799	0.06006057956617494
29.0	-0.1877164405214209	-0.08937524265860786	0.008573311053297344	0.06605000685241323
30.0	-0.24142526494247774	0.07465145541796404	0.031800212826733634	0.023182420009900034
31.0	-0.15479998776890536	0.32409077511414347	0.03826052705740786	0.018680342172310283
